Density,Travel Time,Frequency
0.19191919191919193,0,957
0.19191919191919193,77,1
0.19191919191919193,78,1
0.19191919191919193,80,1
0.19191919191919193,83,2
0.19191919191919193,86,1
0.19191919191919193,87,2
0.19191919191919193,88,2
0.19191919191919193,90,3
0.19191919191919193,91,2
0.19191919191919193,92,1
0.19191919191919193,93,1
0.19191919191919193,94,6
0.19191919191919193,95,2
0.19191919191919193,96,3
0.19191919191919193,97,3
0.19191919191919193,98,4
0.19191919191919193,99,5
0.19191919191919193,100,3
