Density,Travel Time,Frequency
0.21212121212121213,0,928
0.21212121212121213,38,1
0.21212121212121213,39,1
0.21212121212121213,41,1
0.21212121212121213,43,1
0.21212121212121213,49,1
0.21212121212121213,50,1
0.21212121212121213,51,1
0.21212121212121213,52,1
0.21212121212121213,55,1
0.21212121212121213,64,9
0.21212121212121213,77,5
0.21212121212121213,81,1
0.21212121212121213,82,1
0.21212121212121213,83,1
0.21212121212121213,85,1
0.21212121212121213,86,2
0.21212121212121213,87,1
0.21212121212121213,88,3
0.21212121212121213,89,3
0.21212121212121213,90,1
0.21212121212121213,91,2
0.21212121212121213,92,1
0.21212121212121213,93,3
0.21212121212121213,94,1
0.21212121212121213,95,5
0.21212121212121213,96,3
0.21212121212121213,97,10
0.21212121212121213,98,2
0.21212121212121213,99,8
