Density,Waiting Time,Frequency
0.4444444444444445,1,82
0.4444444444444445,2,7
0.4444444444444445,3,2
0.4444444444444445,6,1
0.4444444444444445,67,1
0.4444444444444445,69,1
0.4444444444444445,71,3
0.4444444444444445,72,5
0.4444444444444445,73,3
0.4444444444444445,74,8
0.4444444444444445,75,10
0.4444444444444445,76,10
0.4444444444444445,77,9
0.4444444444444445,78,12
0.4444444444444445,79,17
0.4444444444444445,80,19
0.4444444444444445,81,26
0.4444444444444445,82,28
0.4444444444444445,83,34
0.4444444444444445,84,34
0.4444444444444445,85,45
0.4444444444444445,86,42
0.4444444444444445,87,39
0.4444444444444445,88,46
0.4444444444444445,89,48
0.4444444444444445,90,36
0.4444444444444445,91,47
0.4444444444444445,92,43
0.4444444444444445,93,43
0.4444444444444445,94,42
0.4444444444444445,95,45
0.4444444444444445,96,47
0.4444444444444445,97,41
0.4444444444444445,98,45
0.4444444444444445,99,45
0.4444444444444445,100,34
