Density,Travel Time,Frequency
0.5656565656565657,0,964
0.5656565656565657,77,1
0.5656565656565657,78,1
0.5656565656565657,82,2
0.5656565656565657,83,1
0.5656565656565657,84,2
0.5656565656565657,85,2
0.5656565656565657,86,2
0.5656565656565657,87,2
0.5656565656565657,88,3
0.5656565656565657,89,2
0.5656565656565657,90,1
0.5656565656565657,91,1
0.5656565656565657,92,2
0.5656565656565657,93,1
0.5656565656565657,94,3
0.5656565656565657,95,3
0.5656565656565657,96,1
0.5656565656565657,97,2
0.5656565656565657,98,2
0.5656565656565657,99,1
0.5656565656565657,100,1
