Density,Travel Time,Frequency
0.7373737373737375,0,740
0.7373737373737375,15,1
0.7373737373737375,16,1
0.7373737373737375,18,2
0.7373737373737375,19,6
0.7373737373737375,20,1
0.7373737373737375,21,3
0.7373737373737375,22,1
0.7373737373737375,23,2
0.7373737373737375,24,2
0.7373737373737375,25,1
0.7373737373737375,26,2
0.7373737373737375,27,3
0.7373737373737375,29,4
0.7373737373737375,30,2
0.7373737373737375,31,5
0.7373737373737375,32,2
0.7373737373737375,33,2
0.7373737373737375,34,2
0.7373737373737375,35,2
0.7373737373737375,38,1
0.7373737373737375,70,2
0.7373737373737375,73,3
0.7373737373737375,75,2
0.7373737373737375,76,4
0.7373737373737375,77,1
0.7373737373737375,78,5
0.7373737373737375,79,6
0.7373737373737375,80,11
0.7373737373737375,82,3
0.7373737373737375,83,3
0.7373737373737375,84,14
0.7373737373737375,85,6
0.7373737373737375,86,16
0.7373737373737375,87,9
0.7373737373737375,88,4
0.7373737373737375,89,15
0.7373737373737375,90,6
0.7373737373737375,91,12
0.7373737373737375,92,15
0.7373737373737375,93,6
0.7373737373737375,94,10
0.7373737373737375,95,15
0.7373737373737375,96,7
0.7373737373737375,97,11
0.7373737373737375,98,10
0.7373737373737375,99,9
0.7373737373737375,100,10
