Density,Travel Time,Frequency
1.0,0,754
1.0,3,8
1.0,5,1
1.0,7,2
1.0,8,1
1.0,9,2
1.0,10,1
1.0,11,6
1.0,13,1
1.0,14,1
1.0,16,1
1.0,18,1
1.0,20,5
1.0,24,1
1.0,25,1
1.0,27,7
1.0,28,1
1.0,29,3
1.0,30,6
1.0,31,1
1.0,32,1
1.0,33,2
1.0,34,1
1.0,36,1
1.0,39,1
1.0,71,1
1.0,72,8
1.0,76,10
1.0,77,1
1.0,78,1
1.0,80,3
1.0,81,3
1.0,82,10
1.0,83,7
1.0,84,2
1.0,85,5
1.0,86,4
1.0,87,5
1.0,88,14
1.0,89,15
1.0,90,5
1.0,91,9
1.0,92,20
1.0,93,3
1.0,94,11
1.0,95,9
1.0,96,6
1.0,97,8
1.0,98,7
1.0,99,11
1.0,100,12
