Density,Travel Time,Frequency
0.797979797979798,0,785
0.797979797979798,2,1
0.797979797979798,3,1
0.797979797979798,4,1
0.797979797979798,5,7
0.797979797979798,7,1
0.797979797979798,8,1
0.797979797979798,11,1
0.797979797979798,12,8
0.797979797979798,13,1
0.797979797979798,14,7
0.797979797979798,17,1
0.797979797979798,18,1
0.797979797979798,20,1
0.797979797979798,22,1
0.797979797979798,25,1
0.797979797979798,28,1
0.797979797979798,29,1
0.797979797979798,31,1
0.797979797979798,32,1
0.797979797979798,33,1
0.797979797979798,34,1
0.797979797979798,35,4
0.797979797979798,38,1
0.797979797979798,42,1
0.797979797979798,43,1
0.797979797979798,71,1
0.797979797979798,74,4
0.797979797979798,75,4
0.797979797979798,76,6
0.797979797979798,78,7
0.797979797979798,81,1
0.797979797979798,82,1
0.797979797979798,83,2
0.797979797979798,84,6
0.797979797979798,85,4
0.797979797979798,86,2
0.797979797979798,87,13
0.797979797979798,88,4
0.797979797979798,89,13
0.797979797979798,90,6
0.797979797979798,91,9
0.797979797979798,92,7
0.797979797979798,93,8
0.797979797979798,94,9
0.797979797979798,95,12
0.797979797979798,96,11
0.797979797979798,97,11
0.797979797979798,98,8
0.797979797979798,99,12
0.797979797979798,100,7
