Density,Travel Time,Frequency
0.7272727272727273,0,786
0.7272727272727273,2,3
0.7272727272727273,4,3
0.7272727272727273,6,1
0.7272727272727273,7,1
0.7272727272727273,8,1
0.7272727272727273,15,5
0.7272727272727273,18,1
0.7272727272727273,19,1
0.7272727272727273,20,2
0.7272727272727273,21,1
0.7272727272727273,22,1
0.7272727272727273,24,1
0.7272727272727273,25,2
0.7272727272727273,27,1
0.7272727272727273,29,4
0.7272727272727273,30,1
0.7272727272727273,31,5
0.7272727272727273,32,1
0.7272727272727273,33,11
0.7272727272727273,35,1
0.7272727272727273,36,1
0.7272727272727273,38,1
0.7272727272727273,39,1
0.7272727272727273,41,2
0.7272727272727273,44,1
0.7272727272727273,45,1
0.7272727272727273,46,2
0.7272727272727273,47,1
0.7272727272727273,49,2
0.7272727272727273,50,1
0.7272727272727273,51,2
0.7272727272727273,52,3
0.7272727272727273,53,2
0.7272727272727273,54,1
0.7272727272727273,58,2
0.7272727272727273,65,4
0.7272727272727273,69,3
0.7272727272727273,71,5
0.7272727272727273,77,2
0.7272727272727273,78,1
0.7272727272727273,80,2
0.7272727272727273,81,1
0.7272727272727273,82,1
0.7272727272727273,83,2
0.7272727272727273,84,3
0.7272727272727273,85,4
0.7272727272727273,86,8
0.7272727272727273,87,3
0.7272727272727273,88,3
0.7272727272727273,89,7
0.7272727272727273,90,9
0.7272727272727273,91,5
0.7272727272727273,92,12
0.7272727272727273,93,12
0.7272727272727273,94,8
0.7272727272727273,95,8
0.7272727272727273,96,8
0.7272727272727273,97,8
0.7272727272727273,98,8
0.7272727272727273,99,8
0.7272727272727273,100,9
