Density,Waiting Time,Frequency
0.9292929292929294,1,93
0.9292929292929294,2,15
0.9292929292929294,3,10
0.9292929292929294,4,8
0.9292929292929294,5,2
0.9292929292929294,6,6
0.9292929292929294,7,3
0.9292929292929294,8,3
0.9292929292929294,9,2
0.9292929292929294,10,4
0.9292929292929294,12,2
0.9292929292929294,13,2
0.9292929292929294,14,3
0.9292929292929294,15,2
0.9292929292929294,16,1
0.9292929292929294,17,1
0.9292929292929294,18,1
0.9292929292929294,21,1
0.9292929292929294,22,1
0.9292929292929294,23,1
0.9292929292929294,66,11
0.9292929292929294,67,1
0.9292929292929294,69,2
0.9292929292929294,70,1
0.9292929292929294,71,2
0.9292929292929294,72,7
0.9292929292929294,73,3
0.9292929292929294,74,5
0.9292929292929294,75,5
0.9292929292929294,76,5
0.9292929292929294,77,13
0.9292929292929294,78,16
0.9292929292929294,79,13
0.9292929292929294,80,18
0.9292929292929294,81,34
0.9292929292929294,82,38
0.9292929292929294,83,38
0.9292929292929294,84,34
0.9292929292929294,85,42
0.9292929292929294,86,33
0.9292929292929294,87,40
0.9292929292929294,88,51
0.9292929292929294,89,46
0.9292929292929294,90,43
0.9292929292929294,91,40
0.9292929292929294,92,33
0.9292929292929294,93,37
0.9292929292929294,94,32
0.9292929292929294,95,29
0.9292929292929294,96,39
0.9292929292929294,97,38
0.9292929292929294,98,37
0.9292929292929294,99,28
0.9292929292929294,100,25
