Density,Waiting Time,Frequency
0.20202020202020204,1,31
0.20202020202020204,2,2
0.20202020202020204,3,3
0.20202020202020204,5,1
0.20202020202020204,6,1
0.20202020202020204,8,1
0.20202020202020204,9,1
0.20202020202020204,63,5
0.20202020202020204,64,3
0.20202020202020204,65,1
0.20202020202020204,70,2
0.20202020202020204,72,1
0.20202020202020204,73,1
0.20202020202020204,74,2
0.20202020202020204,75,9
0.20202020202020204,76,11
0.20202020202020204,77,11
0.20202020202020204,78,14
0.20202020202020204,79,16
0.20202020202020204,80,22
0.20202020202020204,81,30
0.20202020202020204,82,32
0.20202020202020204,83,27
0.20202020202020204,84,31
0.20202020202020204,85,54
0.20202020202020204,86,50
0.20202020202020204,87,50
0.20202020202020204,88,53
0.20202020202020204,89,51
0.20202020202020204,90,40
0.20202020202020204,91,45
0.20202020202020204,92,49
0.20202020202020204,93,48
0.20202020202020204,94,43
0.20202020202020204,95,39
0.20202020202020204,96,50
0.20202020202020204,97,44
0.20202020202020204,98,44
0.20202020202020204,99,43
0.20202020202020204,100,39
