Density,Travel Time,Frequency
0.7676767676767677,0,898
0.7676767676767677,22,3
0.7676767676767677,33,1
0.7676767676767677,34,1
0.7676767676767677,35,1
0.7676767676767677,36,1
0.7676767676767677,37,1
0.7676767676767677,39,1
0.7676767676767677,40,1
0.7676767676767677,45,1
0.7676767676767677,47,1
0.7676767676767677,50,1
0.7676767676767677,66,5
0.7676767676767677,69,6
0.7676767676767677,75,1
0.7676767676767677,76,1
0.7676767676767677,78,5
0.7676767676767677,79,1
0.7676767676767677,80,3
0.7676767676767677,81,1
0.7676767676767677,83,1
0.7676767676767677,84,5
0.7676767676767677,85,1
0.7676767676767677,86,2
0.7676767676767677,87,4
0.7676767676767677,88,2
0.7676767676767677,89,3
0.7676767676767677,90,7
0.7676767676767677,92,3
0.7676767676767677,93,4
0.7676767676767677,94,4
0.7676767676767677,95,2
0.7676767676767677,96,8
0.7676767676767677,97,4
0.7676767676767677,98,4
0.7676767676767677,99,8
0.7676767676767677,100,4
