Density,Travel Time,Frequency
0.5252525252525253,0,907
0.5252525252525253,19,1
0.5252525252525253,21,1
0.5252525252525253,22,1
0.5252525252525253,24,2
0.5252525252525253,26,1
0.5252525252525253,66,3
0.5252525252525253,72,5
0.5252525252525253,76,2
0.5252525252525253,77,1
0.5252525252525253,78,4
0.5252525252525253,79,1
0.5252525252525253,80,6
0.5252525252525253,81,2
0.5252525252525253,82,2
0.5252525252525253,83,2
0.5252525252525253,84,1
0.5252525252525253,85,3
0.5252525252525253,86,2
0.5252525252525253,87,3
0.5252525252525253,88,2
0.5252525252525253,89,5
0.5252525252525253,90,4
0.5252525252525253,91,3
0.5252525252525253,92,3
0.5252525252525253,93,6
0.5252525252525253,94,5
0.5252525252525253,95,1
0.5252525252525253,96,4
0.5252525252525253,97,4
0.5252525252525253,98,4
0.5252525252525253,99,5
0.5252525252525253,100,4
