Density,Travel Time,Frequency
0.5555555555555556,0,912
0.5555555555555556,73,1
0.5555555555555556,76,2
0.5555555555555556,77,1
0.5555555555555556,78,1
0.5555555555555556,81,1
0.5555555555555556,82,2
0.5555555555555556,84,4
0.5555555555555556,85,4
0.5555555555555556,86,3
0.5555555555555556,87,1
0.5555555555555556,88,4
0.5555555555555556,89,3
0.5555555555555556,90,4
0.5555555555555556,91,5
0.5555555555555556,92,5
0.5555555555555556,93,8
0.5555555555555556,94,5
0.5555555555555556,95,4
0.5555555555555556,96,5
0.5555555555555556,97,8
0.5555555555555556,98,5
0.5555555555555556,99,8
0.5555555555555556,100,4
