Density,Waiting Time,Frequency
0.04040404040404041,1,9
0.04040404040404041,2,1
0.04040404040404041,62,1
0.04040404040404041,63,1
0.04040404040404041,64,1
0.04040404040404041,66,1
0.04040404040404041,70,3
0.04040404040404041,71,1
0.04040404040404041,73,2
0.04040404040404041,74,2
0.04040404040404041,75,5
0.04040404040404041,76,11
0.04040404040404041,77,9
0.04040404040404041,78,16
0.04040404040404041,79,21
0.04040404040404041,80,18
0.04040404040404041,81,25
0.04040404040404041,82,31
0.04040404040404041,83,35
0.04040404040404041,84,45
0.04040404040404041,85,32
0.04040404040404041,86,42
0.04040404040404041,87,55
0.04040404040404041,88,44
0.04040404040404041,89,51
0.04040404040404041,90,54
0.04040404040404041,91,39
0.04040404040404041,92,45
0.04040404040404041,93,57
0.04040404040404041,94,44
0.04040404040404041,95,46
0.04040404040404041,96,54
0.04040404040404041,97,52
0.04040404040404041,98,43
0.04040404040404041,99,52
0.04040404040404041,100,52
