Density,Travel Time,Frequency
0.18181818181818182,0,944
0.18181818181818182,2,1
0.18181818181818182,79,1
0.18181818181818182,82,1
0.18181818181818182,83,1
0.18181818181818182,85,2
0.18181818181818182,86,2
0.18181818181818182,87,1
0.18181818181818182,88,3
0.18181818181818182,89,2
0.18181818181818182,90,3
0.18181818181818182,91,1
0.18181818181818182,92,1
0.18181818181818182,93,8
0.18181818181818182,94,4
0.18181818181818182,95,8
0.18181818181818182,96,2
0.18181818181818182,97,4
0.18181818181818182,98,4
0.18181818181818182,99,5
0.18181818181818182,100,2
