Density,Travel Time,Frequency
0.5454545454545455,0,833
0.5454545454545455,75,3
0.5454545454545455,76,8
0.5454545454545455,77,1
0.5454545454545455,78,1
0.5454545454545455,79,6
0.5454545454545455,80,5
0.5454545454545455,81,9
0.5454545454545455,82,3
0.5454545454545455,84,3
0.5454545454545455,85,7
0.5454545454545455,86,9
0.5454545454545455,87,5
0.5454545454545455,88,3
0.5454545454545455,89,7
0.5454545454545455,90,11
0.5454545454545455,91,5
0.5454545454545455,92,6
0.5454545454545455,93,18
0.5454545454545455,94,6
0.5454545454545455,95,14
0.5454545454545455,96,3
0.5454545454545455,97,10
0.5454545454545455,98,6
0.5454545454545455,99,12
0.5454545454545455,100,6
