Density,Waiting Time,Frequency
0.15151515151515152,1,10
0.15151515151515152,66,1
0.15151515151515152,68,1
0.15151515151515152,69,2
0.15151515151515152,70,2
0.15151515151515152,72,2
0.15151515151515152,73,4
0.15151515151515152,74,3
0.15151515151515152,75,4
0.15151515151515152,76,7
0.15151515151515152,77,10
0.15151515151515152,78,16
0.15151515151515152,79,16
0.15151515151515152,80,21
0.15151515151515152,81,22
0.15151515151515152,82,24
0.15151515151515152,83,36
0.15151515151515152,84,29
0.15151515151515152,85,43
0.15151515151515152,86,44
0.15151515151515152,87,43
0.15151515151515152,88,46
0.15151515151515152,89,50
0.15151515151515152,90,51
0.15151515151515152,91,51
0.15151515151515152,92,59
0.15151515151515152,93,56
0.15151515151515152,94,47
0.15151515151515152,95,50
0.15151515151515152,96,48
0.15151515151515152,97,53
0.15151515151515152,98,52
0.15151515151515152,99,50
0.15151515151515152,100,47
