Density,Waiting Time,Frequency
0.4141414141414142,1,78
0.4141414141414142,2,6
0.4141414141414142,3,1
0.4141414141414142,4,1
0.4141414141414142,5,2
0.4141414141414142,8,1
0.4141414141414142,10,2
0.4141414141414142,12,3
0.4141414141414142,13,4
0.4141414141414142,14,3
0.4141414141414142,15,2
0.4141414141414142,16,4
0.4141414141414142,17,4
0.4141414141414142,18,1
0.4141414141414142,19,1
0.4141414141414142,20,3
0.4141414141414142,21,1
0.4141414141414142,23,1
0.4141414141414142,25,1
0.4141414141414142,26,1
0.4141414141414142,28,1
0.4141414141414142,51,6
0.4141414141414142,52,1
0.4141414141414142,53,1
0.4141414141414142,54,1
0.4141414141414142,55,1
0.4141414141414142,62,1
0.4141414141414142,70,1
0.4141414141414142,71,1
0.4141414141414142,72,2
0.4141414141414142,73,3
0.4141414141414142,74,5
0.4141414141414142,75,9
0.4141414141414142,76,11
0.4141414141414142,77,14
0.4141414141414142,78,20
0.4141414141414142,79,19
0.4141414141414142,80,28
0.4141414141414142,81,21
0.4141414141414142,82,34
0.4141414141414142,83,33
0.4141414141414142,84,30
0.4141414141414142,85,44
0.4141414141414142,86,42
0.4141414141414142,87,38
0.4141414141414142,88,39
0.4141414141414142,89,37
0.4141414141414142,90,43
0.4141414141414142,91,40
0.4141414141414142,92,36
0.4141414141414142,93,38
0.4141414141414142,94,42
0.4141414141414142,95,45
0.4141414141414142,96,32
0.4141414141414142,97,44
0.4141414141414142,98,38
0.4141414141414142,99,43
0.4141414141414142,100,36
