Density,Travel Time,Frequency
0.27272727272727276,0,868
0.27272727272727276,19,5
0.27272727272727276,21,1
0.27272727272727276,22,1
0.27272727272727276,23,1
0.27272727272727276,24,3
0.27272727272727276,25,1
0.27272727272727276,26,1
0.27272727272727276,27,1
0.27272727272727276,28,1
0.27272727272727276,30,11
0.27272727272727276,33,1
0.27272727272727276,35,1
0.27272727272727276,41,1
0.27272727272727276,42,1
0.27272727272727276,44,1
0.27272727272727276,46,1
0.27272727272727276,47,2
0.27272727272727276,73,7
0.27272727272727276,77,8
0.27272727272727276,79,6
0.27272727272727276,81,5
0.27272727272727276,82,1
0.27272727272727276,83,9
0.27272727272727276,84,2
0.27272727272727276,85,2
0.27272727272727276,86,2
0.27272727272727276,87,6
0.27272727272727276,88,6
0.27272727272727276,89,1
0.27272727272727276,90,3
0.27272727272727276,91,5
0.27272727272727276,92,3
0.27272727272727276,93,3
0.27272727272727276,94,4
0.27272727272727276,95,5
0.27272727272727276,96,2
0.27272727272727276,97,2
0.27272727272727276,98,3
0.27272727272727276,99,5
0.27272727272727276,100,8
