Density,Travel Time,Frequency
0.10101010101010102,0,960
0.10101010101010102,81,1
0.10101010101010102,82,2
0.10101010101010102,83,1
0.10101010101010102,84,2
0.10101010101010102,85,1
0.10101010101010102,86,1
0.10101010101010102,87,3
0.10101010101010102,88,3
0.10101010101010102,89,3
0.10101010101010102,90,2
0.10101010101010102,91,3
0.10101010101010102,92,3
0.10101010101010102,93,2
0.10101010101010102,95,3
0.10101010101010102,96,1
0.10101010101010102,97,1
0.10101010101010102,98,4
0.10101010101010102,99,2
0.10101010101010102,100,2
