Density,Travel Time,Frequency
0.9797979797979799,0,837
0.9797979797979799,30,1
0.9797979797979799,35,1
0.9797979797979799,36,1
0.9797979797979799,37,1
0.9797979797979799,38,2
0.9797979797979799,40,3
0.9797979797979799,43,1
0.9797979797979799,46,1
0.9797979797979799,47,1
0.9797979797979799,48,1
0.9797979797979799,49,1
0.9797979797979799,50,1
0.9797979797979799,52,1
0.9797979797979799,56,1
0.9797979797979799,58,1
0.9797979797979799,72,4
0.9797979797979799,73,8
0.9797979797979799,76,7
0.9797979797979799,79,2
0.9797979797979799,80,1
0.9797979797979799,81,2
0.9797979797979799,82,3
0.9797979797979799,83,3
0.9797979797979799,84,3
0.9797979797979799,85,7
0.9797979797979799,86,9
0.9797979797979799,87,4
0.9797979797979799,88,6
0.9797979797979799,89,12
0.9797979797979799,90,5
0.9797979797979799,91,4
0.9797979797979799,92,7
0.9797979797979799,93,2
0.9797979797979799,94,5
0.9797979797979799,95,7
0.9797979797979799,96,12
0.9797979797979799,97,7
0.9797979797979799,98,6
0.9797979797979799,99,13
0.9797979797979799,100,6
