Density,Waiting Time,Frequency
0.8383838383838385,1,101
0.8383838383838385,2,9
0.8383838383838385,3,3
0.8383838383838385,4,1
0.8383838383838385,5,1
0.8383838383838385,6,1
0.8383838383838385,7,1
0.8383838383838385,10,1
0.8383838383838385,67,1
0.8383838383838385,71,1
0.8383838383838385,72,2
0.8383838383838385,74,4
0.8383838383838385,75,5
0.8383838383838385,76,7
0.8383838383838385,77,8
0.8383838383838385,78,10
0.8383838383838385,79,14
0.8383838383838385,80,14
0.8383838383838385,81,15
0.8383838383838385,82,27
0.8383838383838385,83,31
0.8383838383838385,84,37
0.8383838383838385,85,45
0.8383838383838385,86,40
0.8383838383838385,87,45
0.8383838383838385,88,44
0.8383838383838385,89,41
0.8383838383838385,90,47
0.8383838383838385,91,51
0.8383838383838385,92,46
0.8383838383838385,93,49
0.8383838383838385,94,50
0.8383838383838385,95,39
0.8383838383838385,96,43
0.8383838383838385,97,43
0.8383838383838385,98,41
0.8383838383838385,99,44
0.8383838383838385,100,38
