Density,Waiting Time,Frequency
0.8080808080808082,1,49
0.8080808080808082,2,4
0.8080808080808082,64,1
0.8080808080808082,65,1
0.8080808080808082,68,3
0.8080808080808082,69,1
0.8080808080808082,70,1
0.8080808080808082,71,2
0.8080808080808082,72,1
0.8080808080808082,73,1
0.8080808080808082,74,1
0.8080808080808082,75,8
0.8080808080808082,76,5
0.8080808080808082,77,13
0.8080808080808082,78,10
0.8080808080808082,79,19
0.8080808080808082,80,16
0.8080808080808082,81,21
0.8080808080808082,82,26
0.8080808080808082,83,39
0.8080808080808082,84,49
0.8080808080808082,85,43
0.8080808080808082,86,40
0.8080808080808082,87,51
0.8080808080808082,88,44
0.8080808080808082,89,58
0.8080808080808082,90,55
0.8080808080808082,91,45
0.8080808080808082,92,43
0.8080808080808082,93,45
0.8080808080808082,94,52
0.8080808080808082,95,44
0.8080808080808082,96,43
0.8080808080808082,97,46
0.8080808080808082,98,46
0.8080808080808082,99,36
0.8080808080808082,100,38
