Density,Travel Time,Frequency
0.26262626262626265,0,918
0.26262626262626265,73,1
0.26262626262626265,74,1
0.26262626262626265,75,1
0.26262626262626265,76,1
0.26262626262626265,77,1
0.26262626262626265,78,2
0.26262626262626265,79,2
0.26262626262626265,80,1
0.26262626262626265,81,3
0.26262626262626265,82,2
0.26262626262626265,83,3
0.26262626262626265,84,1
0.26262626262626265,85,3
0.26262626262626265,86,3
0.26262626262626265,87,2
0.26262626262626265,88,2
0.26262626262626265,89,5
0.26262626262626265,90,2
0.26262626262626265,91,4
0.26262626262626265,92,4
0.26262626262626265,93,5
0.26262626262626265,94,4
0.26262626262626265,95,4
0.26262626262626265,96,5
0.26262626262626265,97,5
0.26262626262626265,98,3
0.26262626262626265,99,8
0.26262626262626265,100,4
