Density,Waiting Time,Frequency
0.6767676767676768,1,103
0.6767676767676768,2,6
0.6767676767676768,3,4
0.6767676767676768,4,3
0.6767676767676768,5,3
0.6767676767676768,6,3
0.6767676767676768,7,3
0.6767676767676768,9,2
0.6767676767676768,10,1
0.6767676767676768,11,1
0.6767676767676768,12,2
0.6767676767676768,13,1
0.6767676767676768,14,3
0.6767676767676768,15,3
0.6767676767676768,16,2
0.6767676767676768,17,1
0.6767676767676768,18,4
0.6767676767676768,19,1
0.6767676767676768,20,1
0.6767676767676768,22,1
0.6767676767676768,23,2
0.6767676767676768,24,2
0.6767676767676768,27,2
0.6767676767676768,28,1
0.6767676767676768,29,2
0.6767676767676768,31,2
0.6767676767676768,36,1
0.6767676767676768,40,1
0.6767676767676768,42,1
0.6767676767676768,60,1
0.6767676767676768,62,5
0.6767676767676768,64,2
0.6767676767676768,65,1
0.6767676767676768,66,1
0.6767676767676768,67,2
0.6767676767676768,68,1
0.6767676767676768,69,2
0.6767676767676768,70,1
0.6767676767676768,71,1
0.6767676767676768,72,4
0.6767676767676768,73,2
0.6767676767676768,74,4
0.6767676767676768,75,9
0.6767676767676768,76,8
0.6767676767676768,77,11
0.6767676767676768,78,13
0.6767676767676768,79,9
0.6767676767676768,80,16
0.6767676767676768,81,20
0.6767676767676768,82,25
0.6767676767676768,83,30
0.6767676767676768,84,33
0.6767676767676768,85,44
0.6767676767676768,86,44
0.6767676767676768,87,44
0.6767676767676768,88,39
0.6767676767676768,89,45
0.6767676767676768,90,42
0.6767676767676768,91,47
0.6767676767676768,92,42
0.6767676767676768,93,47
0.6767676767676768,94,36
0.6767676767676768,95,35
0.6767676767676768,96,34
0.6767676767676768,97,46
0.6767676767676768,98,34
0.6767676767676768,99,25
0.6767676767676768,100,33
