Density,Travel Time,Frequency
0.5050505050505051,0,867
0.5050505050505051,14,4
0.5050505050505051,15,6
0.5050505050505051,16,5
0.5050505050505051,18,1
0.5050505050505051,19,1
0.5050505050505051,20,10
0.5050505050505051,21,1
0.5050505050505051,22,1
0.5050505050505051,23,1
0.5050505050505051,26,1
0.5050505050505051,27,1
0.5050505050505051,29,1
0.5050505050505051,30,2
0.5050505050505051,31,2
0.5050505050505051,32,3
0.5050505050505051,33,3
0.5050505050505051,34,1
0.5050505050505051,35,2
0.5050505050505051,36,2
0.5050505050505051,39,2
0.5050505050505051,40,1
0.5050505050505051,41,2
0.5050505050505051,42,1
0.5050505050505051,43,2
0.5050505050505051,44,1
0.5050505050505051,48,1
0.5050505050505051,49,1
0.5050505050505051,51,1
0.5050505050505051,52,1
0.5050505050505051,55,1
0.5050505050505051,56,1
0.5050505050505051,75,8
0.5050505050505051,79,1
0.5050505050505051,80,1
0.5050505050505051,82,8
0.5050505050505051,85,1
0.5050505050505051,87,2
0.5050505050505051,88,2
0.5050505050505051,89,1
0.5050505050505051,90,2
0.5050505050505051,91,3
0.5050505050505051,92,3
0.5050505050505051,93,5
0.5050505050505051,94,1
0.5050505050505051,95,6
0.5050505050505051,96,6
0.5050505050505051,97,4
0.5050505050505051,98,8
0.5050505050505051,99,3
0.5050505050505051,100,5
