Density,Travel Time,Frequency
0.9292929292929294,0,951
0.9292929292929294,24,3
0.9292929292929294,45,1
0.9292929292929294,51,8
0.9292929292929294,59,1
0.9292929292929294,60,1
0.9292929292929294,61,1
0.9292929292929294,63,1
0.9292929292929294,64,1
0.9292929292929294,65,1
0.9292929292929294,67,1
0.9292929292929294,68,1
0.9292929292929294,69,1
0.9292929292929294,71,1
0.9292929292929294,79,1
0.9292929292929294,81,1
0.9292929292929294,82,1
0.9292929292929294,84,1
0.9292929292929294,86,2
0.9292929292929294,87,1
0.9292929292929294,88,2
0.9292929292929294,90,2
0.9292929292929294,91,1
0.9292929292929294,92,6
0.9292929292929294,93,1
0.9292929292929294,94,2
0.9292929292929294,95,1
0.9292929292929294,97,2
0.9292929292929294,98,1
0.9292929292929294,99,1
0.9292929292929294,100,1
