Density,Travel Time,Frequency
0.4444444444444445,0,938
0.4444444444444445,76,1
0.4444444444444445,79,1
0.4444444444444445,81,1
0.4444444444444445,82,1
0.4444444444444445,83,3
0.4444444444444445,84,2
0.4444444444444445,85,2
0.4444444444444445,86,2
0.4444444444444445,88,3
0.4444444444444445,89,3
0.4444444444444445,90,3
0.4444444444444445,91,4
0.4444444444444445,92,2
0.4444444444444445,93,5
0.4444444444444445,94,4
0.4444444444444445,95,5
0.4444444444444445,96,1
0.4444444444444445,97,6
0.4444444444444445,98,3
0.4444444444444445,99,9
0.4444444444444445,100,1
