Density,Waiting Time,Frequency
0.33333333333333337,1,20
0.33333333333333337,2,4
0.33333333333333337,18,1
0.33333333333333337,20,1
0.33333333333333337,21,1
0.33333333333333337,23,1
0.33333333333333337,24,1
0.33333333333333337,25,1
0.33333333333333337,26,1
0.33333333333333337,27,1
0.33333333333333337,29,1
0.33333333333333337,30,1
0.33333333333333337,49,1
0.33333333333333337,63,1
0.33333333333333337,67,1
0.33333333333333337,69,1
0.33333333333333337,70,2
0.33333333333333337,71,3
0.33333333333333337,72,1
0.33333333333333337,73,4
0.33333333333333337,74,8
0.33333333333333337,75,11
0.33333333333333337,76,8
0.33333333333333337,77,23
0.33333333333333337,78,20
0.33333333333333337,79,22
0.33333333333333337,80,29
0.33333333333333337,81,33
0.33333333333333337,82,27
0.33333333333333337,83,29
0.33333333333333337,84,34
0.33333333333333337,85,41
0.33333333333333337,86,42
0.33333333333333337,87,51
0.33333333333333337,88,41
0.33333333333333337,89,41
0.33333333333333337,90,40
0.33333333333333337,91,47
0.33333333333333337,92,49
0.33333333333333337,93,42
0.33333333333333337,94,45
0.33333333333333337,95,44
0.33333333333333337,96,48
0.33333333333333337,97,49
0.33333333333333337,98,43
0.33333333333333337,99,40
0.33333333333333337,100,45
