Density,Travel Time,Frequency
0.5252525252525253,0,964
0.5252525252525253,81,5
0.5252525252525253,84,1
0.5252525252525253,85,1
0.5252525252525253,86,1
0.5252525252525253,87,1
0.5252525252525253,88,3
0.5252525252525253,89,2
0.5252525252525253,90,1
0.5252525252525253,91,3
0.5252525252525253,92,1
0.5252525252525253,93,2
0.5252525252525253,94,1
0.5252525252525253,95,2
0.5252525252525253,96,1
0.5252525252525253,97,2
0.5252525252525253,98,4
0.5252525252525253,99,2
0.5252525252525253,100,3
