Density,Waiting Time,Frequency
0.020202020202020204,69,1
0.020202020202020204,72,1
0.020202020202020204,73,2
0.020202020202020204,74,2
0.020202020202020204,75,8
0.020202020202020204,76,4
0.020202020202020204,77,6
0.020202020202020204,78,15
0.020202020202020204,79,15
0.020202020202020204,80,15
0.020202020202020204,81,20
0.020202020202020204,82,31
0.020202020202020204,83,32
0.020202020202020204,84,44
0.020202020202020204,85,42
0.020202020202020204,86,45
0.020202020202020204,87,52
0.020202020202020204,88,45
0.020202020202020204,89,49
0.020202020202020204,90,53
0.020202020202020204,91,53
0.020202020202020204,92,51
0.020202020202020204,93,54
0.020202020202020204,94,44
0.020202020202020204,95,43
0.020202020202020204,96,64
0.020202020202020204,97,52
0.020202020202020204,98,47
0.020202020202020204,99,56
0.020202020202020204,100,54
