Density,Waiting Time,Frequency
0.3434343434343435,1,42
0.3434343434343435,2,2
0.3434343434343435,67,1
0.3434343434343435,68,1
0.3434343434343435,69,2
0.3434343434343435,70,2
0.3434343434343435,71,3
0.3434343434343435,72,4
0.3434343434343435,73,4
0.3434343434343435,74,4
0.3434343434343435,75,5
0.3434343434343435,76,7
0.3434343434343435,77,9
0.3434343434343435,78,11
0.3434343434343435,79,24
0.3434343434343435,80,15
0.3434343434343435,81,24
0.3434343434343435,82,29
0.3434343434343435,83,30
0.3434343434343435,84,37
0.3434343434343435,85,37
0.3434343434343435,86,46
0.3434343434343435,87,54
0.3434343434343435,88,46
0.3434343434343435,89,52
0.3434343434343435,90,44
0.3434343434343435,91,45
0.3434343434343435,92,50
0.3434343434343435,93,46
0.3434343434343435,94,49
0.3434343434343435,95,45
0.3434343434343435,96,51
0.3434343434343435,97,40
0.3434343434343435,98,50
0.3434343434343435,99,44
0.3434343434343435,100,45
