Density,Waiting Time,Frequency
0.8787878787878789,1,42
0.8787878787878789,2,2
0.8787878787878789,3,1
0.8787878787878789,4,2
0.8787878787878789,5,1
0.8787878787878789,6,3
0.8787878787878789,8,1
0.8787878787878789,9,2
0.8787878787878789,10,1
0.8787878787878789,11,1
0.8787878787878789,12,1
0.8787878787878789,14,1
0.8787878787878789,15,2
0.8787878787878789,16,2
0.8787878787878789,19,1
0.8787878787878789,68,1
0.8787878787878789,72,10
0.8787878787878789,73,4
0.8787878787878789,74,6
0.8787878787878789,75,6
0.8787878787878789,76,13
0.8787878787878789,77,13
0.8787878787878789,78,16
0.8787878787878789,79,27
0.8787878787878789,80,31
0.8787878787878789,81,22
0.8787878787878789,82,29
0.8787878787878789,83,36
0.8787878787878789,84,34
0.8787878787878789,85,33
0.8787878787878789,86,51
0.8787878787878789,87,44
0.8787878787878789,88,46
0.8787878787878789,89,47
0.8787878787878789,90,49
0.8787878787878789,91,44
0.8787878787878789,92,47
0.8787878787878789,93,38
0.8787878787878789,94,45
0.8787878787878789,95,44
0.8787878787878789,96,32
0.8787878787878789,97,40
0.8787878787878789,98,46
0.8787878787878789,99,50
0.8787878787878789,100,33
